,QID,EID,QPA,PAA,IPA,ISA,Label
57337,Mercury_SC_408685,2848-75b1-58eb-c9cf,1.2,0,0,3.6,0
57338,Mercury_SC_408685,c707-5698-3407-a884,1.2,0,0,3.6,0
57339,Mercury_SC_408685,1e72-b6e0-1d37-50bc,1.2,0,0,3.419615072,0
57340,Mercury_SC_408685,9b52-2462-8b7d-a431,0,0,0,0,0
57341,Mercury_SC_408685,af1a-348d-eec7-2eb8,0,0,0,4.8,0
57342,Mercury_SC_408685,77b1-84e2-1483-8b30,0,0,0,0,0
57343,Mercury_SC_408685,20e2-689d-b7c6-528a,0,0,0,0,0
57344,Mercury_SC_408685,9a28-67a2-0019-9ec2,1.2,0,0,3.6,0
57345,Mercury_SC_408685,93b8-fdb5-f003-dedb,1.8,0,0,3,0
57346,Mercury_SC_408685,8d30-a9c8-a16b-36bf,0,0,0,0,0
57347,Mercury_SC_408685,3cff-4d77-9e27-7dc5,0,0,0,0,0
57348,Mercury_SC_408685,bffa-0cd0-0745-6d03,0.6,0,0,4.2,0
57349,Mercury_SC_408685,b872-e845-39f5-5b25,0,0,0,0,0
57350,Mercury_SC_408685,7948-8683-12e0-690e,0,0,0,0,0
57351,Mercury_SC_408685,a4ef-def5-ee56-4125,0,0,0,0,0
57352,Mercury_SC_408685,5c21-873c-7d14-83ef,1.2,0,0,3.6,0
57353,Mercury_SC_408685,b39a-5a6f-9af1-b3de,1.2,0,0,3.6,0
57354,Mercury_SC_408685,1c76-4e2b-b7a3-61ea,0,0,0,0,0
57355,Mercury_SC_408685,5dc8-689a-29c5-7f4c,0.6,0,0,4.2,0
57356,Mercury_SC_408685,b927-5436-1d17-c396,0,0,0,0,0
57357,Mercury_SC_408685,e9db-4122-22ea-1d50,0,1.2,0,3.6,0
57358,Mercury_SC_408685,ca1b-a3bb-54b0-fe87,0,0,0,0,0
57359,Mercury_SC_408685,eeeb-2d28-4390-8610,0,0,0,0,0
57360,TIMSS_2011_4_pg64,c803-33fe-2283-daa2,0,0,0,0,1
57361,TIMSS_2011_4_pg64,d2e9-11e9-5d56-acb0,0.6,0,0,4.2,1
57362,TIMSS_2011_4_pg64,e99c-8638-3be1-1fd4,0,0.6,0,4.2,1
57363,TIMSS_2011_4_pg64,2dc4-77ae-55ce-4264,0,0.6,0,4.2,1
57364,TIMSS_2011_4_pg64,1fd0-279c-ed27-afca,0,0,0,0,1
57365,TIMSS_2011_4_pg64,81b7-0a58-5b0b-0bbf,0,0,0,0,1
57366,TIMSS_2011_4_pg64,4e66-5eec-133c-0f66,0,0,0,4.8,0
57367,TIMSS_2011_4_pg64,1c76-4e2b-b7a3-61ea,0,0.6,0,4.2,0
57368,TIMSS_2011_4_pg64,2f3a-a260-7230-3c07,0,0,0,0,0
57369,TIMSS_2011_4_pg64,0468-dc98-b65d-073f,0,0,0,4.8,0
57370,TIMSS_2011_4_pg64,442c-6b3e-0b69-467d,0,0,0,0,0
57371,TIMSS_2011_4_pg64,d411-5d23-d536-3197,0,0,0,0,0
57372,TIMSS_2011_4_pg64,a104-d8c9-efec-46be,0,0,0,0,0
57373,TIMSS_2011_4_pg64,4721-2060-ea7f-c713,0,0,0,4.8,0
57374,TIMSS_2011_4_pg64,cec5-90b6-4bb5-d9ce,0,0,0,0,0
57375,TIMSS_2011_4_pg64,d6b4-35ec-831a-b894,0,0,0,0,0
57376,TIMSS_2011_4_pg64,28c5-39d4-ed9f-09f4,0,0,0,0,0
57377,TIMSS_2011_4_pg64,7acf-d960-5965-ec12,0.6,0,0,4.2,0
57378,TIMSS_2011_4_pg64,4c81-b2de-2121-602a,0,0,0,4.8,0
57379,TIMSS_2011_4_pg64,309f-3160-ee69-1275,0.6,0,0,4.2,0
57380,TIMSS_2011_4_pg64,bab7-3d03-9fb2-d46d,0,0,0,4.8,0
57381,TIMSS_2011_4_pg64,d744-040d-9d5f-8442,0,0,0,4.8,0
57382,TIMSS_2011_4_pg64,7847-3026-98ee-208e,0,0,0,4.8,0
57383,TIMSS_2011_4_pg64,325f-76df-b90f-5430,0,0,0,4.8,0
57384,TIMSS_2011_4_pg64,417e-1a5d-09e6-9411,0,0,0,0,0
57385,TIMSS_2011_4_pg64,e67b-d8cb-41ac-151e,0,0,0,0,0
57386,TIMSS_2011_4_pg64,8a87-3d46-f13f-f08d,0.6,0,0,4.2,0
57387,TIMSS_2011_4_pg64,b3bf-e492-2f51-a6f7,0,0,0,0,0
57388,TIMSS_2011_4_pg64,a3ad-e475-4fb4-9be2,0,0,0,4.8,0
57389,TIMSS_2011_4_pg64,73c8-ce6b-89ad-19cd,0,0,0,0,0
57390,CSZ_2004_5_CSZ10110,0e62-579f-977d-4046,0.6,0,0,4.056371557,1
57391,CSZ_2004_5_CSZ10110,9cea-7fba-e1c5-f8b3,1.2,0,0,3.392124585,1
57392,CSZ_2004_5_CSZ10110,4daa-873d-0753-0b46,0,0.6,0,3.442381631,1
57393,CSZ_2004_5_CSZ10110,2843-571e-d3d2-d99d,0,0.6,0,4.2,1
57394,CSZ_2004_5_CSZ10110,438c-30e7-05f9-eec9,0,0,0,4.005477411,1
57395,CSZ_2004_5_CSZ10110,e29c-2800-f9a7-6195,0.6,0,0,4.2,1
57396,CSZ_2004_5_CSZ10110,4c25-b5f8-13bf-6b86,0,0,0,0,1
57397,CSZ_2004_5_CSZ10110,d08f-9cae-ad54-80ed,0,0,0,0,1
57398,CSZ_2004_5_CSZ10110,eb57-77f3-768e-3665,0,0,0,0,1
57399,CSZ_2004_5_CSZ10110,239a-f2cc-8bbb-223e,0.6,0,0,4.2,1
57400,CSZ_2004_5_CSZ10110,5179-3c12-fa5f-2f13,0,0,0,0,0
57401,CSZ_2004_5_CSZ10110,1389-2bb5-b15b-83a7,0,0,0,0,0
57402,CSZ_2004_5_CSZ10110,7aaf-57e4-789b-3231,0.6,0,0,3.421179512,0
57403,CSZ_2004_5_CSZ10110,c712-f6da-9c52-02ab,0,0,0,0,0
57404,CSZ_2004_5_CSZ10110,41f5-ae57-3596-38a9,1.2,0,0,2.711526501,0
57405,CSZ_2004_5_CSZ10110,0e22-eb6c-648b-92f5,1.2,0,0,3.6,0
57406,CSZ_2004_5_CSZ10110,85ee-c550-f2a8-521e,0,0,0,0,0
57407,CSZ_2004_5_CSZ10110,94e1-67b1-15a3-ba60,0,0,0,0,0
57408,CSZ_2004_5_CSZ10110,dc80-6330-427e-36ff,0.6,0,0,3.322481445,0
57409,CSZ_2004_5_CSZ10110,b6b7-10ee-9aac-703e,0,0,0,0,0
57410,CSZ_2004_5_CSZ10110,9247-2bc4-e950-d3dd,1.2,0,0,3.381057276,0
57411,CSZ_2004_5_CSZ10110,ac09-285c-4037-ec8c,1.2,0,0,3.6,0
57412,CSZ_2004_5_CSZ10110,3f66-b89a-1a47-f96e,0,0,0,0,0
57413,CSZ_2004_5_CSZ10110,3379-66dc-280f-20e5,0.6,0,0,4.2,0
57414,CSZ_2004_5_CSZ10110,6bb0-ea31-6fee-5e77,0,0,0,0,0
57415,CSZ_2004_5_CSZ10110,4fc9-5989-d008-dd3e,1.8,0,0,2.711526501,0
57416,CSZ_2004_5_CSZ10110,2409-ed0d-1b70-3060,0,0,0,0,0
57417,CSZ_2004_5_CSZ10110,c110-0e79-f545-e341,0.6,0,0,4.2,0
57418,CSZ_2004_5_CSZ10110,9527-042a-ea04-012f,0,0,0,0,0
57419,CSZ_2004_5_CSZ10110,00ee-9583-2314-7821,0,0,0,0,0
57420,Mercury_7018130,b540-40d1-1232-ee3f,0,0,0,4.8,1
57421,Mercury_7018130,4ec0-b548-a2c5-73c1,0.6,0,0,4.2,1
57422,Mercury_7018130,bb9f-a2b3-9f0e-3232,0.6,0.6,0,3.6,1
57423,Mercury_7018130,2ba2-38f6-22bf-700f,0,0,0,0,0
57424,Mercury_7018130,59d6-9954-ef5e-12b2,0,0,0,0,0
57425,Mercury_7018130,fa81-b6cf-baf3-8f9c,0.6,0,0,3.479935135,0
57426,Mercury_7018130,da4f-8a91-c9d9-0eab,0,0,0,0,0
57427,Mercury_7018130,6b91-ab1c-3b4f-6a99,1.2,0,0,3.189273877,0
57428,Mercury_7018130,12f9-391b-8e73-e79d,0,0,0,0,0
57429,Mercury_7018130,4e38-9754-3f6d-9768,0,0,0,0,0
57430,Mercury_7018130,c04a-b4bc-b6bc-baa6,0,0,0,0,0
57431,Mercury_7018130,df77-f13b-3062-2718,0.6,0,0,3.439332917,0
57432,Mercury_7018130,ef29-744a-92a8-f884,0,0,0,0,0
57433,Mercury_7018130,66e0-20b6-da6c-8421,0.6,0,0,3.477505778,0
57434,Mercury_7018130,2cc3-442e-2768-60ea,0,0,0,0,0
57435,Mercury_7018130,cc5a-33bc-0636-e708,0.6,0,0,4.2,0
57436,Mercury_7018130,2167-5f58-b8bb-6a22,0,0,0,0,0
57437,Mercury_7018130,0962-4a47-4e17-ce97,0,0,0,4.8,0
57438,Mercury_7018130,6f96-e0e9-ed70-4dbc,0.6,0,0,4.2,0
57439,Mercury_7018130,bc35-178c-432b-77f5,0,0,0,4.8,0
57440,Mercury_7018130,432f-babd-5745-f060,0.6,0,0,3.941818614,0
57441,Mercury_7018130,a0c9-48ed-3e3e-e3ef,0,0,0,0,0
57442,Mercury_7018130,eb81-1c0b-6039-ee96,1.2,0,0,3.119956757,0
57443,Mercury_7018130,4399-9824-93cb-c8e7,0,0,0,0,0
57444,Mercury_7018130,6759-5ee2-140f-df48,0,0,0,4.8,0
57445,Mercury_7018130,3c69-24d0-2ef2-5007,0,0,0,0,0
57446,Mercury_7018130,34de-dd35-5026-b2c1,0,0,0,0,0
57447,Mercury_7018130,b19d-499c-1f30-c429,0,0,0,4.8,0
57448,Mercury_7018130,4849-d977-c75a-e8fb,0,0,0,4.8,0
57449,Mercury_7018130,76b0-219e-7c21-48c6,0,0,0,0,0
57450,Mercury_SC_402081,78d4-18c9-9484-0154,0.6,0,0,4.2,1
57451,Mercury_SC_402081,f688-9579-bfb6-61d1,0,0,0,4.8,1
57452,Mercury_SC_402081,81b7-0a58-5b0b-0bbf,0,0,0,0,1
57453,Mercury_SC_402081,826e-4bd3-1390-0182,0,0,0,0,1
57454,Mercury_SC_402081,19b4-90e8-2af4-73ec,0,0,0,0,0
57455,Mercury_SC_402081,c803-33fe-2283-daa2,0.6,0,0,4.2,0
57456,Mercury_SC_402081,2f39-523e-bb73-4435,0,0,0,4.8,0
57457,Mercury_SC_402081,d96d-6f08-5365-2084,0,0,0,0,0
57458,Mercury_SC_402081,349a-7ffe-b071-b91d,0,0,0,0,0
57459,Mercury_SC_402081,d5fc-7ed6-16e4-d556,0.6,0,0,4.2,0
57460,Mercury_SC_402081,ca1b-a3bb-54b0-fe87,0,0,0,0,0
57461,Mercury_SC_402081,8be8-064c-0de0-0ac1,0,0,0,4.8,0
57462,Mercury_SC_402081,340e-90d3-2c17-f434,0.6,0.6,0,3.6,0
57463,Mercury_SC_402081,e99c-8638-3be1-1fd4,0,0.6,0,4.2,0
57464,Mercury_SC_402081,f32e-0424-d7c1-e558,0,0,0,4.8,0
57465,Mercury_SC_402081,a3ad-e475-4fb4-9be2,0,0,0,0,0
57466,Mercury_SC_402081,d2e9-11e9-5d56-acb0,0,0,0,0,0
57467,Mercury_SC_402081,d41e-036c-177f-31ac,0.6,0,0,4.2,0
57468,Mercury_SC_402081,bd5a-a590-0042-b499,1.8,0,0,3,0
57469,Mercury_SC_402081,b52b-5ade-22b4-b42f,0,0,0,0,0
57470,Mercury_SC_402081,4af3-2008-2732-2547,0.6,0,0,4.2,0
57471,Mercury_SC_402081,d061-b761-db46-512d,0,0,0,0,0
57472,Mercury_SC_402081,6091-2b4b-a727-0c2b,0,0,0,0,0
57473,Mercury_SC_402081,29ee-f641-fe14-04fb,0,0,0,0,0
57474,Mercury_SC_402081,7fae-fd07-1d25-28ad,0,0.6,0,4.2,0
57475,Mercury_SC_402081,7c08-85f6-fae2-8190,0,0,0,4.8,0
57476,Mercury_SC_402081,5b49-4877-9078-0b75,0,0,0,0,0
57477,Mercury_SC_402081,4c81-b2de-2121-602a,0,0.6,0,4.2,0
57478,Mercury_SC_402081,6ad4-9728-128f-ca20,0,0,0,0,0
57479,Mercury_SC_402081,a718-0c28-7b7f-0888,1.8,0,0,3,0
57480,ACTAAP_2012_7_13,44d0-0720-a568-afe0,0,0,0,0,1
57481,ACTAAP_2012_7_13,0192-47c6-a615-1984,0,0,0,4.8,1
57482,ACTAAP_2012_7_13,d176-e42a-2654-8d3c,0,0,0,4.8,1
57483,ACTAAP_2012_7_13,8c06-332a-4c9d-9974,0,0,0,0,1
57484,ACTAAP_2012_7_13,6bb0-ea31-6fee-5e77,0,0,0,4.8,1
57485,ACTAAP_2012_7_13,fcf2-562c-5997-2086,0,0,0,4.8,1
57486,ACTAAP_2012_7_13,22fa-ad68-2139-24d0,0,0,0,4.8,0
57487,ACTAAP_2012_7_13,c31f-f938-8a69-233b,0,0,0,0,0
57488,ACTAAP_2012_7_13,e99c-8638-3be1-1fd4,0,0,0,0,0
57489,ACTAAP_2012_7_13,e681-bc7a-64fa-b7a6,0,0,0,0,0
57490,ACTAAP_2012_7_13,2dc4-77ae-55ce-4264,0,0,0,4.8,0
57491,ACTAAP_2012_7_13,d0b4-7187-1566-1898,0,0,0,0,0
57492,ACTAAP_2012_7_13,a0b9-0a12-2eb9-c50e,0,0,0,0,0
57493,ACTAAP_2012_7_13,73c8-ce6b-89ad-19cd,0,0,0,0,0
57494,ACTAAP_2012_7_13,aaa3-2565-848d-0a20,0,0,0,0,0
57495,ACTAAP_2012_7_13,d1f5-66f7-d352-a42b,0,0,0,4.628998562,0
57496,ACTAAP_2012_7_13,1c76-4e2b-b7a3-61ea,0,0,0,4.631138258,0
57497,ACTAAP_2012_7_13,a104-d8c9-efec-46be,0,0,0,0,0
57498,ACTAAP_2012_7_13,268d-a671-9d83-031a,0,0,0,0,0
57499,ACTAAP_2012_7_13,8fbe-e123-a992-cedf,0,0,0,4.8,0
57500,ACTAAP_2012_7_13,e67b-d8cb-41ac-151e,0,0,0,0,0
57501,ACTAAP_2012_7_13,d6cd-1a0c-a91b-726d,0,0,0,0,0
57502,ACTAAP_2012_7_13,9c5e-a6ea-6e77-4f1e,0,0,0,4.8,0
57503,ACTAAP_2012_7_13,325f-76df-b90f-5430,0,0.377193179,0,3.945388851,0
57504,ACTAAP_2012_7_13,3736-a384-38eb-75df,0,0,0,4.8,0
57505,ACTAAP_2012_7_13,626a-2149-91d3-248e,0,0,0,0,0
57506,ACTAAP_2012_7_13,274b-e89f-86fa-6446,0,0,0,4.8,0
57507,ACTAAP_2012_7_13,b82e-26ef-8d05-15df,0,0,0,4.8,0
57508,ACTAAP_2012_7_13,b946-1558-74c0-6068,0.6,0,0,3.795694148,0
57509,ACTAAP_2012_7_13,81b7-0a58-5b0b-0bbf,0,0,0,4.8,0
57510,TIMSS_2007_8_pg101,340e-90d3-2c17-f434,1.2,0.6,0.6,3,1
57511,TIMSS_2007_8_pg101,78d4-18c9-9484-0154,1.2,0,0,3.6,1
57512,TIMSS_2007_8_pg101,826e-4bd3-1390-0182,0,0,0,0,1
57513,TIMSS_2007_8_pg101,81b7-0a58-5b0b-0bbf,0,0,0,4.8,1
57514,TIMSS_2007_8_pg101,b4d5-fb67-e195-7606,0,0,0,0,0
57515,TIMSS_2007_8_pg101,d061-b761-db46-512d,0,0,0,0,0
57516,TIMSS_2007_8_pg101,35d8-b64d-a726-96c8,0,0,0,0,0
57517,TIMSS_2007_8_pg101,f688-9579-bfb6-61d1,0.6,0.6,0.3,3.6,0
57518,TIMSS_2007_8_pg101,5311-e13d-df8b-4c00,0,0,0,4.8,0
57519,TIMSS_2007_8_pg101,d407-d22d-ea71-838d,0,0,0,0,0
57520,TIMSS_2007_8_pg101,bd5a-a590-0042-b499,1.8,0,0,3,0
57521,TIMSS_2007_8_pg101,ad91-dd18-db73-37d6,0,0,0,4.8,0
57522,TIMSS_2007_8_pg101,4af3-2008-2732-2547,0,0,0,4.8,0
57523,TIMSS_2007_8_pg101,758a-8972-5da6-e89a,0,0,0,0,0
57524,TIMSS_2007_8_pg101,b4ae-6412-4e0b-76cd,0,0,0,0,0
57525,TIMSS_2007_8_pg101,349a-7ffe-b071-b91d,0,0,0,0,0
57526,TIMSS_2007_8_pg101,19b4-90e8-2af4-73ec,0,0.6,0,4.2,0
57527,TIMSS_2007_8_pg101,176f-d61d-d95a-353c,1.2,0,0,3.6,0
57528,TIMSS_2007_8_pg101,e2d6-bafd-aaaa-efd3,0.6,0,0,4.2,0
57529,TIMSS_2007_8_pg101,6ad4-9728-128f-ca20,0,0,0,0,0
57530,TIMSS_2007_8_pg101,6899-2de5-2ca2-2433,0,0.6,0.3,4.2,0
57531,TIMSS_2007_8_pg101,e37a-cbec-e7ca-d231,0,0,0,0,0
57532,TIMSS_2007_8_pg101,4be1-14fa-5a9c-0444,0,0,0,0,0
57533,TIMSS_2007_8_pg101,29ee-f641-fe14-04fb,0.6,0,0,4.2,0
57534,TIMSS_2007_8_pg101,945e-0e1f-c176-fbd2,0,0,0,0,0
57535,TIMSS_2007_8_pg101,fa62-7076-3a48-59e3,0,0,0,0,0
57536,TIMSS_2007_8_pg101,a6d5-689b-a3d2-be73,0.6,0,0,4.2,0
57537,TIMSS_2007_8_pg101,74e6-d40d-c18c-2aee,0,0,0,0,0
57538,TIMSS_2007_8_pg101,1f87-3d79-4268-86d2,1.8,0,0,3,0
57539,TIMSS_2007_8_pg101,d5fc-7ed6-16e4-d556,0.6,0,0,4.2,0
57540,MCAS_2007_8_5169,826e-4bd3-1390-0182,0,0,0,0,1
57541,MCAS_2007_8_5169,81b7-0a58-5b0b-0bbf,0,0.6,0.3,4.2,1
57542,MCAS_2007_8_5169,29ee-f641-fe14-04fb,0,0,0,0,1
57543,MCAS_2007_8_5169,78d4-18c9-9484-0154,0,0.6,0.3,4.2,1
57544,MCAS_2007_8_5169,c803-33fe-2283-daa2,0.6,0.6,0.3,3.408625103,1
57545,MCAS_2007_8_5169,d2e9-11e9-5d56-acb0,0,0,0,4.8,1
57546,MCAS_2007_8_5169,6745-a12f-f936-8192,0,0,0,0,0
57547,MCAS_2007_8_5169,4c81-b2de-2121-602a,0.6,0,0,4.2,0
57548,MCAS_2007_8_5169,349a-7ffe-b071-b91d,0,0,0,0,0
57549,MCAS_2007_8_5169,cfe5-3a51-b0c4-7c2f,0.6,0.6,0.3,3.6,0
57550,MCAS_2007_8_5169,d061-b761-db46-512d,0,0,0,0,0
57551,MCAS_2007_8_5169,6ad4-9728-128f-ca20,0,0,0,0,0
57552,MCAS_2007_8_5169,19b4-90e8-2af4-73ec,0,0,0,0,0
57553,MCAS_2007_8_5169,4721-2060-ea7f-c713,0.6,0,0,4.2,0
57554,MCAS_2007_8_5169,5277-f36c-e774-28b6,0,0,0,0,0
57555,MCAS_2007_8_5169,d5fc-7ed6-16e4-d556,0,0,0,0,0
57556,MCAS_2007_8_5169,442c-6b3e-0b69-467d,0.6,0,0,4.2,0
57557,MCAS_2007_8_5169,402b-f67a-2f5a-0a05,0,0,0,0,0
57558,MCAS_2007_8_5169,d96d-6f08-5365-2084,0,0,0,0,0
57559,MCAS_2007_8_5169,bd5a-a590-0042-b499,0,0.6,0.3,4.2,0
57560,MCAS_2007_8_5169,bab7-3d03-9fb2-d46d,0,-0.4,1.2,4.2,0
57561,MCAS_2007_8_5169,8a87-3d46-f13f-f08d,0.6,0,0,4.2,0
57562,MCAS_2007_8_5169,5237-fc18-c8fd-63be,0,0.6,0.3,4.2,0
57563,MCAS_2007_8_5169,7acf-d960-5965-ec12,0.6,0,0,4.2,0
57564,MCAS_2007_8_5169,d744-040d-9d5f-8442,0,0,0,0,0
57565,MCAS_2007_8_5169,28c5-39d4-ed9f-09f4,0,0,0,0,0
57566,MCAS_2007_8_5169,735a-963c-130f-059c,0,1.2,0.6,3.6,0
57567,MCAS_2007_8_5169,90f7-2aac-1033-925c,1.2,0,0,3.6,0
57568,MCAS_2007_8_5169,2f3a-a260-7230-3c07,0,0,0,0,0
57569,MCAS_2007_8_5169,6899-2de5-2ca2-2433,0,0.6,0.3,4.2,0
57570,TIMSS_1995_8_Q14,f538-8222-cf3c-8400,1.2,0,0,3.6,1
57571,TIMSS_1995_8_Q14,6bb0-ea31-6fee-5e77,0,0,0,4.8,1
57572,TIMSS_1995_8_Q14,bb4d-ea33-08e1-7106,0.6,0,0,4.2,1
57573,TIMSS_1995_8_Q14,651d-a71f-a75e-84f7,0,0,0,4.8,1
57574,TIMSS_1995_8_Q14,699d-ec21-19ff-80f4,0.6,0,0,4.085599792,1
57575,TIMSS_1995_8_Q14,2035-bfb0-7672-2184,0,0,0,0,0
57576,TIMSS_1995_8_Q14,309f-3160-ee69-1275,0.6,0,0,4.2,0
57577,TIMSS_1995_8_Q14,8a87-3d46-f13f-f08d,0,0,0,0,0
57578,TIMSS_1995_8_Q14,8fbe-e123-a992-cedf,0,0,0,0,0
57579,TIMSS_1995_8_Q14,8de7-2eab-c43a-5f70,0,0,0,4.8,0
57580,TIMSS_1995_8_Q14,4418-982c-0f8c-f8d3,1.2,0,0,3.6,0
57581,TIMSS_1995_8_Q14,4e66-5eec-133c-0f66,0.6,0,0,4.2,0
57582,TIMSS_1995_8_Q14,b82e-26ef-8d05-15df,0,0,0,0,0
57583,TIMSS_1995_8_Q14,28c5-39d4-ed9f-09f4,0,0,0,0,0
57584,TIMSS_1995_8_Q14,442c-6b3e-0b69-467d,0.6,0,0,4.2,0
57585,TIMSS_1995_8_Q14,b3bf-e492-2f51-a6f7,0,0,0,0,0
57586,TIMSS_1995_8_Q14,3736-a384-38eb-75df,0,0.6,0,4.2,0
57587,TIMSS_1995_8_Q14,94c6-2356-6177-9cd0,0,0,0,0,0
57588,TIMSS_1995_8_Q14,d744-040d-9d5f-8442,0.6,0,0,4.2,0
57589,TIMSS_1995_8_Q14,fcf2-562c-5997-2086,0,0.6,0,4.2,0
57590,TIMSS_1995_8_Q14,4c81-b2de-2121-602a,0,0,0,0,0
57591,TIMSS_1995_8_Q14,e681-bc7a-64fa-b7a6,0,0.6,0,4.2,0
57592,TIMSS_1995_8_Q14,8d45-f6e2-c035-067b,0,0,0,0,0
57593,TIMSS_1995_8_Q14,de4c-ca36-c336-540f,0,0,0,0,0
57594,TIMSS_1995_8_Q14,d4ac-e69f-474a-08ed,0,0,0,0,0
57595,TIMSS_1995_8_Q14,89f4-0fad-6afc-2199,0,0,0,0,0
57596,TIMSS_1995_8_Q14,7acf-d960-5965-ec12,0.6,0,0,4.2,0
57597,TIMSS_1995_8_Q14,564d-448d-05b5-998e,0.6,0,0,4.2,0
57598,TIMSS_1995_8_Q14,9c5e-a6ea-6e77-4f1e,0,0,0,0,0
57599,TIMSS_1995_8_Q14,b9dd-961e-269e-aa5d,0,0,0,0,0
57600,MCAS_2007_8_5172,442c-6b3e-0b69-467d,0,0,0,0,1
57601,MCAS_2007_8_5172,3ed6-1fa7-1a63-34a0,0.6,0.6,0,3.6,1
57602,MCAS_2007_8_5172,9710-6959-2c34-d204,1.2,0,0,3.6,1
57603,MCAS_2007_8_5172,9568-cc75-424d-e775,0,0,0,4.8,1
57604,MCAS_2007_8_5172,18df-4496-f1cf-d9b1,0,0,0,0,1
57605,MCAS_2007_8_5172,52a9-1c58-ae78-1d67,0,0,0,4.8,1
57606,MCAS_2007_8_5172,67f7-1d8d-dcef-b743,0,0,0,4.8,1
57607,MCAS_2007_8_5172,7051-de21-70b0-8c49,0,0,0,4.8,1
57608,MCAS_2007_8_5172,7e95-aa4d-92bd-7c26,0,0,0,0,1
57609,MCAS_2007_8_5172,bcb9-f1d4-4c6d-cb70,0,0,0,4.8,1
57610,MCAS_2007_8_5172,8005-4f1a-6744-1a05,0,0,0,0,1
57611,MCAS_2007_8_5172,16b7-673f-bc0d-ed99,0,0,0,4.8,1
57612,MCAS_2007_8_5172,6c6f-b690-6b57-aab6,0.6,0,0,4.2,1
57613,MCAS_2007_8_5172,bcb8-5d09-22ba-d79f,0,0,0,0,0
57614,MCAS_2007_8_5172,7030-f9d4-fe43-b182,1.2,0,0,3.6,0
57615,MCAS_2007_8_5172,fd2c-50ef-261b-d5c2,0,0,0,0,0
57616,MCAS_2007_8_5172,0b32-125c-d57c-a9fb,0,0,0,0,0
57617,MCAS_2007_8_5172,1a41-935d-4805-2d9d,0,0,0,0,0
57618,MCAS_2007_8_5172,13b2-7c5c-4c6a-1d52,0,0,0,0,0
57619,MCAS_2007_8_5172,3e63-f7d0-061e-01d1,0.6,0,0,4.2,0
57620,MCAS_2007_8_5172,be85-b6d7-4551-e367,0,0,0,0,0
57621,MCAS_2007_8_5172,6173-8a23-0c47-df9b,0,0,0,4.8,0
57622,MCAS_2007_8_5172,3dca-07f2-1404-d404,0,0,0,0,0
57623,MCAS_2007_8_5172,7c7a-5e8a-8959-04d6,0.6,0,0,4.2,0
57624,MCAS_2007_8_5172,8424-e5dd-a2c7-77a3,0.6,0,0,4.2,0
57625,MCAS_2007_8_5172,1f87-3d79-4268-86d2,0,0,0,0,0
57626,MCAS_2007_8_5172,cf38-19c9-e280-7392,1.2,0,0,3.6,0
57627,MCAS_2007_8_5172,6b20-6d7a-96fb-6104,0.6,0,0,4.2,0
57628,MCAS_2007_8_5172,7c4a-208c-2aa4-7679,0,0,0,0,0
57629,MCAS_2007_8_5172,3395-b5a2-ae2d-39c2,0,0,0,0,0
57630,Mercury_SC_407440,b52b-5ade-22b4-b42f,0.6,0.6,0.3,3.6,1
57631,Mercury_SC_407440,a824-aa4b-d228-d7c7,0.6,0,0,4.2,1
57632,Mercury_SC_407440,490c-5be7-2ff7-4bf2,1.2,0,0,3.6,1
57633,Mercury_SC_407440,7fae-fd07-1d25-28ad,0.6,0,0,4.2,1
57634,Mercury_SC_407440,3f2b-87bb-f73a-3e5d,0,0,0,0,1
57635,Mercury_SC_407440,ab2d-d7ee-ac33-9276,0,0,0,0,0
57636,Mercury_SC_407440,b4ae-6412-4e0b-76cd,0,0,0,0,0
57637,Mercury_SC_407440,0df9-78d7-51d9-6e54,0,0,0,0,0
57638,Mercury_SC_407440,14c4-c640-5d74-79a3,0,0.6,0.3,4.2,0
57639,Mercury_SC_407440,19b4-90e8-2af4-73ec,0,0,0,0,0
57640,Mercury_SC_407440,57e4-c7f7-0031-fb0a,0,0,0,0,0
57641,Mercury_SC_407440,d2e9-11e9-5d56-acb0,0.6,0,0,4.2,0
57642,Mercury_SC_407440,7206-eaf2-e046-0269,0,0,0,4.8,0
57643,Mercury_SC_407440,10ba-91e7-e31b-c025,0.6,0,0,4.2,0
57644,Mercury_SC_407440,ecc9-e350-9246-0f61,0,0,0,0,0
57645,Mercury_SC_407440,827c-ce58-e239-8411,0.6,0,0,4.2,0
57646,Mercury_SC_407440,0cdc-acc8-455b-df30,0.9,0,0,3.6,0
57647,Mercury_SC_407440,b481-9087-8ebc-502d,0,0.6,0.3,4.2,0
57648,Mercury_SC_407440,8587-43a9-3284-9b74,0,0,0,0,0
57649,Mercury_SC_407440,945e-0e1f-c176-fbd2,0,0,0,0,0
57650,Mercury_SC_407440,9ed1-18d0-0ac0-c299,1.2,0,0,3.6,0
57651,Mercury_SC_407440,7c12-75e1-a8e3-d2c8,0.6,0,0,4.2,0
57652,Mercury_SC_407440,acda-b7a0-d62c-ff9b,0,0,0,0,0
57653,Mercury_SC_407440,f1e3-1d2a-178c-681e,0,0,0,0,0
57654,Mercury_SC_407440,4c81-b2de-2121-602a,0,0,0,0,0
57655,Mercury_SC_407440,da73-5311-a27e-cbf0,0.6,0,0,4.2,0
57656,Mercury_SC_407440,b4c7-d01f-4f12-e17d,0.6,0,0,4.2,0
